Date,Store,Store_Type,Product,Category,Price,Cost_Price,Discount,Holiday,Weekend,Day_of_Week,Month,Season,Temperature,Rainfall_mm,Promotion,Competitor_Price,Inventory,Previous_Week_Sales,Previous_Month_Sales,Demand,Units_Sold,Revenue,Profit,Stockout
2024-04-22,Downtown Store,Urban,Frying Pan,Home & Kitchen,930.7,530.65,0.0,No,No,Monday,4,Summer,32.1,24.3,None,998.45,41,28,147,32,32,29782.4,12801.6,No
2024-04-12,East Market,Market,Mixer Grinder,Home & Kitchen,2623.43,2334.61,22.0,No,No,Friday,4,Summer,37.6,9.1,High,3162.96,37,16,108,22,22,57715.46,6354.04,No
2025-08-17,West Point,Urban,Energy Drink,Beverages,104.96,74.71,8.0,No,Yes,Sunday,8,Monsoon,29.4,59.7,None,116.19,158,119,336,105,105,11020.8,3176.25,No
2025-05-01,East Market,Market,Face Wash,Health & Personal Care,236.42,155.47,12.0,No,No,Thursday,5,Summer,40.6,0,Medium,289.46,103,83,259,83,83,19622.86,6718.85,No
2025-07-19,University Outlet,Campus,Laptop,Electronics,55215.35,51590.11,15.0,No,Yes,Saturday,7,Monsoon,29.0,139.3,Low,61387.47,18,19,70,16,16,883445.6,58003.84,No
2025-06-02,Central Hyper,Hypermarket,Soft Drink 750ml,Beverages,40.19,30.25,12.0,No,No,Monday,6,Monsoon,30.9,54.6,Medium,46.24,229,274,850,255,229,9203.51,2276.26,Yes
2026-05-06,South Plaza,Mall,Track Pants,Clothing,966.88,441.18,0.0,No,No,Wednesday,5,Summer,34.2,26.4,None,919.02,59,19,49,23,23,22238.24,12091.1,No
2024-04-30,Tech Park Store,Business,Rice 5kg,Groceries,387.55,338.72,5.0,No,No,Tuesday,4,Summer,27.9,34.0,None,436.78,87,106,343,109,87,33716.85,4248.21,Yes
2026-01-18,South Plaza,Mall,Vitamins,Health & Personal Care,415.5,290.92,17.0,No,Yes,Sunday,1,Winter,25.1,4.6,Medium,520.27,55,44,261,51,51,21190.5,6353.58,No
2025-07-04,Grand Bazaar,Market,Hoodie,Clothing,1643.54,858.47,8.0,No,No,Friday,7,Monsoon,32.9,126.2,None,1904.5,40,19,78,20,20,32870.8,15701.4,No
2024-08-25,Tech Park Store,Business,Soap Pack,Health & Personal Care,169.72,95.56,0.0,No,Yes,Sunday,8,Monsoon,32.4,114.7,None,172.16,85,99,406,84,84,14256.48,6229.44,No
2024-07-20,Suburban Branch,Suburban,Face Wash,Health & Personal Care,231.94,147.35,12.0,No,Yes,Saturday,7,Monsoon,26.9,119.3,Medium,245.24,81,64,310,68,68,15771.92,5752.12,No
2024-07-18,Grand Bazaar,Market,Track Pants,Clothing,683.21,457.33,22.0,No,No,Thursday,7,Monsoon,32.0,87.7,High,927.25,38,39,172,46,38,25961.98,8583.44,Yes
2024-03-20,East Market,Market,Bread,Groceries,46.15,31.04,0.0,No,No,Wednesday,3,Summer,31.9,0,None,51.34,157,161,508,153,153,7060.95,2311.83,No
2024-07-11,Suburban Branch,Suburban,Mixer Grinder,Home & Kitchen,2991.24,2209.21,10.0,No,No,Thursday,7,Monsoon,26.3,78.5,None,3324.54,9,9,39,7,7,20938.68,5474.21,No
2024-04-03,South Plaza,Mall,Hand Sanitizer,Health & Personal Care,75.96,50.24,15.0,No,No,Wednesday,4,Summer,36.6,12.0,Low,93.79,130,96,322,96,96,7292.16,2469.12,No
2025-12-21,Downtown Store,Urban,Track Pants,Clothing,912.34,446.27,5.0,No,Yes,Sunday,12,Winter,18.8,22.4,Low,922.31,65,42,204,42,42,38318.28,19574.94,No
2025-08-24,Mall Outlet,Mall,Toothpaste,Health & Personal Care,110.11,72.11,10.0,No,Yes,Sunday,8,Monsoon,31.3,84.4,None,132.32,169,112,307,98,98,10790.78,3724.0,No
2024-03-18,Mall Outlet,Mall,Hand Sanitizer,Health & Personal Care,89.29,48.27,12.0,No,No,Monday,3,Summer,31.4,64.8,Medium,98.15,88,70,327,81,81,7232.49,3322.62,No
2024-01-29,North Hub,Suburban,Cold Coffee,Beverages,65.7,52.15,20.0,No,No,Monday,1,Winter,23.0,0,Medium,83.52,122,109,292,103,103,6767.1,1395.65,No
2024-12-25,Mall Outlet,Mall,Formal Shirt,Clothing,1135.49,626.54,8.0,No,No,Wednesday,12,Winter,27.2,16.8,None,1311.46,32,33,166,29,29,32929.21,14759.55,No
2024-05-24,Tech Park Store,Business,Frying Pan,Home & Kitchen,936.33,560.22,5.0,No,No,Friday,5,Summer,35.3,36.1,None,1012.33,50,15,70,21,21,19662.93,7898.31,No
2024-11-16,North Hub,Suburban,Cooking Oil 1L,Groceries,139.18,150.73,30.0,No,Yes,Saturday,11,Post-Monsoon,29.0,105.1,High,220.56,141,162,734,158,141,19624.38,0,Yes
2025-02-22,Airport Kiosk,Transit,Sugar 1kg,Groceries,44.3,43.58,10.0,No,Yes,Saturday,2,Winter,29.9,0,None,52.55,155,95,305,86,86,3809.8,61.92,No
2026-05-03,South Plaza,Mall,Fruit Juice 1L,Beverages,113.97,88.72,10.0,No,Yes,Sunday,5,Summer,39.3,33.1,None,140.36,179,204,723,204,179,20400.63,4519.75,Yes
2024-12-18,Mall Outlet,Mall,Tablet,Electronics,18595.36,14112.56,3.0,No,No,Wednesday,12,Winter,27.8,27.9,None,19224.69,16,23,81,17,16,297525.76,71724.8,Yes
2026-02-07,South Plaza,Mall,Laptop,Electronics,53328.51,53204.04,20.0,No,Yes,Saturday,2,Winter,27.1,0,Medium,71909.82,24,14,104,23,23,1226555.73,2862.81,No
2024-04-04,Airport Kiosk,Transit,Cooking Oil 1L,Groceries,145.37,149.23,17.0,No,No,Thursday,4,Summer,33.6,30.4,Medium,166.52,164,136,561,123,123,17880.51,0,No
2024-12-22,Railway Kiosk,Transit,Coffee 200g,Beverages,298.09,271.88,17.0,No,Yes,Sunday,12,Winter,24.9,8.0,Medium,376.99,62,63,216,60,60,17885.4,1572.6,No
2024-08-04,North Hub,Suburban,Vitamins,Health & Personal Care,477.47,300.99,0.0,No,Yes,Sunday,8,Monsoon,40.6,54.6,None,490.85,62,36,113,32,32,15279.04,5647.36,No
2025-04-14,East Market,Market,Laptop,Electronics,63422.42,50067.58,0.0,No,No,Monday,4,Summer,41.8,22.7,None,66351.21,16,19,72,11,11,697646.62,146903.24,No
2024-11-16,East Market,Market,Smartwatch,Electronics,8361.3,5768.24,5.0,No,Yes,Saturday,11,Post-Monsoon,26.4,26.1,Low,8864.58,58,31,173,43,43,359535.9,111501.58,No
2025-11-10,Tech Park Store,Business,Laptop,Electronics,63557.33,52261.31,0.0,Yes,No,Monday,11,Post-Monsoon,26.1,2.1,None,69822.51,15,10,50,14,14,889802.62,158144.28,No
2024-07-25,Airport Kiosk,Transit,Milk 1L,Groceries,58.75,47.53,5.0,No,No,Thursday,7,Monsoon,26.4,47.0,Low,64.28,155,105,476,124,124,7285.0,1391.28,No
2025-05-22,West Point,Urban,Coffee 200g,Beverages,331.27,268.61,5.0,No,No,Thursday,5,Summer,35.7,8.4,None,363.56,117,69,240,75,75,24845.25,4699.5,No
2024-05-02,Central Hyper,Hypermarket,Shampoo,Health & Personal Care,382.62,232.76,8.0,No,No,Thursday,5,Summer,31.6,3.3,None,419.91,60,86,310,79,60,22957.2,8991.6,Yes
2024-02-02,West Point,Urban,Mixer Grinder,Home & Kitchen,3222.87,2280.69,5.0,No,No,Friday,2,Winter,25.7,17.5,None,3784.89,13,11,30,12,12,38674.44,11306.16,No
2024-11-12,Central Hyper,Hypermarket,Storage Box,Home & Kitchen,399.01,184.61,0.0,No,No,Tuesday,11,Post-Monsoon,25.0,87.0,None,395.21,76,56,145,52,52,20748.52,11148.8,No
2025-04-23,West Point,Urban,Milk 1L,Groceries,55.55,46.9,8.0,No,No,Wednesday,4,Summer,43.4,23.9,None,62.44,119,167,753,173,119,6610.45,1029.35,Yes
2024-11-17,University Outlet,Campus,Jacket,Clothing,2512.69,1540.65,15.0,No,Yes,Sunday,11,Post-Monsoon,30.5,69.1,Low,2852.32,45,22,78,21,21,52766.49,20412.84,No
2024-07-09,West Point,Urban,Frying Pan,Home & Kitchen,1023.16,535.71,0.0,No,No,Tuesday,7,Monsoon,29.3,102.8,None,974.62,26,26,91,20,20,20463.2,9749.0,No
2024-11-19,Mall Outlet,Mall,LED Bulb,Home & Kitchen,191.36,95.81,0.0,No,No,Tuesday,11,Post-Monsoon,28.2,0,None,212.78,83,61,213,58,58,11098.88,5541.9,No
2025-10-03,Grand Bazaar,Market,T-Shirt,Clothing,620.02,325.46,0.0,No,No,Friday,10,Post-Monsoon,29.5,68.1,None,644.45,66,44,205,48,48,29760.96,14138.88,No
2025-02-17,City Center,Urban,Cap,Clothing,322.65,154.4,20.0,No,No,Monday,2,Winter,21.0,0,Medium,375.23,44,48,266,65,44,14196.6,7403.0,Yes
2025-02-22,Airport Kiosk,Transit,Milk 1L,Groceries,59.14,47.24,0.0,No,Yes,Saturday,2,Winter,18.7,12.4,None,56.33,116,88,410,88,88,5204.32,1047.2,No
2025-06-10,Grand Bazaar,Market,Tablet,Electronics,13424.92,14728.99,25.0,No,No,Tuesday,6,Monsoon,29.3,108.8,High,19014.73,39,27,135,31,31,416172.52,0,No
2025-06-01,Downtown Store,Urban,Eggs 12 Pack,Groceries,84.89,67.8,3.0,No,Yes,Sunday,6,Monsoon,30.7,176.1,None,82.09,226,158,658,164,164,13921.96,2802.76,No
2025-09-03,Grand Bazaar,Market,Headphones,Electronics,2840.36,1629.97,5.0,No,No,Wednesday,9,Monsoon,29.2,101.0,Low,3262.17,84,58,186,59,59,167581.24,71413.01,No
2026-04-21,Tech Park Store,Business,Sugar 1kg,Groceries,48.08,43.72,12.0,No,No,Tuesday,4,Summer,34.7,14.1,Medium,56.6,186,132,645,142,142,6827.36,619.12,No
2024-03-15,Riverside Branch,Suburban,Track Pants,Clothing,774.93,453.77,10.0,No,No,Friday,3,Summer,37.6,0,None,910.34,44,23,102,26,26,20148.18,8350.16,No
2026-06-13,North Hub,Suburban,Electric Kettle,Home & Kitchen,1428.12,930.52,0.0,No,Yes,Saturday,6,Monsoon,29.4,27.8,None,1325.52,36,10,46,12,12,17137.44,5971.2,No
2024-03-26,Central Hyper,Hypermarket,Frying Pan,Home & Kitchen,802.77,535.98,15.0,No,No,Tuesday,3,Summer,38.4,8.7,Low,988.42,43,40,238,49,43,34519.11,11471.97,Yes
2024-08-29,Suburban Branch,Suburban,Hoodie,Clothing,1395.01,853.81,22.0,No,No,Thursday,8,Monsoon,33.3,93.0,Medium,1977.22,41,21,105,28,28,39060.28,15153.6,No
2025-03-07,Riverside Branch,Suburban,Milk 1L,Groceries,47.85,45.04,17.0,No,No,Friday,3,Summer,36.8,0,Medium,56.24,254,191,945,203,203,9713.55,570.43,No
2024-09-22,University Outlet,Campus,Water Bottle,Home & Kitchen,391.69,214.74,12.0,No,Yes,Sunday,9,Monsoon,35.2,165.3,Medium,495.49,100,46,260,55,55,21542.95,9732.25,No
2024-09-30,City Center,Urban,Bread,Groceries,47.09,31.94,3.0,No,No,Monday,9,Monsoon,30.4,106.8,None,53.0,170,149,606,133,133,6262.97,2014.95,No
2024-03-13,Tech Park Store,Business,Tea 250g,Beverages,185.54,136.79,0.0,No,No,Wednesday,3,Summer,32.7,23.3,None,202.3,55,52,299,58,55,10204.7,2681.25,Yes
2025-12-31,West Point,Urban,Frying Pan,Home & Kitchen,696.82,530.72,27.0,No,No,Wednesday,12,Winter,25.8,6.5,High,954.51,47,33,163,43,43,29963.26,7142.3,No
2025-01-03,North Hub,Suburban,Instant Noodles,Groceries,14.32,12.33,17.0,Yes,No,Friday,1,Winter,25.7,20.6,Medium,18.6,323,380,1175,354,323,4625.36,642.77,Yes
2025-12-30,Airport Kiosk,Transit,Smartwatch,Electronics,7544.45,5681.15,10.0,No,No,Tuesday,12,Winter,27.7,31.4,None,9071.02,26,34,107,24,24,181066.8,44719.2,No
2026-01-14,West Point,Urban,Smartphone,Electronics,23820.08,20038.15,5.0,No,No,Wednesday,1,Winter,27.1,14.9,Low,27885.46,50,19,71,25,25,595502.0,94548.25,No
2026-04-07,Airport Kiosk,Transit,Smartwatch,Electronics,7298.71,5636.32,10.0,No,No,Tuesday,4,Summer,34.3,13.7,Low,8832.35,42,15,84,15,15,109480.65,24935.85,No
2025-03-26,North Hub,Suburban,Cold Coffee,Beverages,80.09,52.99,0.0,Yes,No,Wednesday,3,Summer,35.1,5.5,None,82.45,138,113,453,123,123,9851.07,3333.3,No
2025-10-17,South Plaza,Mall,Jeans,Clothing,1190.37,802.77,17.0,No,No,Friday,10,Post-Monsoon,29.0,51.2,Medium,1382.39,57,53,168,48,48,57137.76,18604.8,No
2025-06-06,Tech Park Store,Business,Cooking Oil 1L,Groceries,173.74,156.2,10.0,No,No,Friday,6,Monsoon,26.9,48.8,None,206.84,141,89,356,94,94,16331.56,1648.76,No
2024-10-11,Tech Park Store,Business,Keyboard,Electronics,1494.83,807.33,8.0,No,No,Friday,10,Post-Monsoon,32.8,118.8,None,1812.98,68,34,136,39,39,58298.37,26812.5,No
2025-08-04,Railway Kiosk,Transit,Wheat Flour 5kg,Groceries,216.79,236.19,22.0,No,No,Monday,8,Monsoon,31.2,57.9,High,280.31,78,104,383,98,78,16909.62,0,Yes
2026-05-03,Suburban Branch,Suburban,Keyboard,Electronics,1475.74,824.88,13.0,No,Yes,Sunday,5,Summer,36.0,17.2,Low,1647.07,35,38,161,46,35,51650.9,22780.1,Yes
2026-01-14,Mall Outlet,Mall,Instant Noodles,Groceries,12.54,11.79,30.0,No,No,Wednesday,1,Winter,22.3,0,High,19.23,473,338,1246,343,343,4301.22,257.25,No
2024-05-08,Downtown Store,Urban,Buttermilk,Beverages,27.18,17.56,5.0,No,No,Wednesday,5,Summer,33.4,0,None,27.08,237,168,725,190,190,5164.2,1827.8,No
2025-08-10,Downtown Store,Urban,Mixer Grinder,Home & Kitchen,2791.85,2271.26,8.0,No,Yes,Sunday,8,Monsoon,30.1,157.1,None,3203.62,41,12,81,16,16,44669.6,8329.44,No
2024-12-10,Central Hyper,Hypermarket,Fruit Juice 1L,Beverages,121.66,87.13,0.0,No,No,Tuesday,12,Winter,21.5,0,None,117.74,125,112,351,114,114,13869.24,3936.42,No
2024-07-26,University Outlet,Campus,Fruit Juice 1L,Beverages,113.9,85.91,10.0,No,No,Friday,7,Monsoon,26.2,142.2,Low,117.54,163,94,281,89,89,10137.1,2491.11,No
2025-06-24,Tech Park Store,Business,Electric Kettle,Home & Kitchen,1111.66,892.96,20.0,No,No,Tuesday,6,Monsoon,31.5,77.6,Medium,1461.69,55,19,117,25,25,27791.5,5467.5,No
2024-09-18,East Market,Market,T-Shirt,Clothing,597.94,324.53,10.0,No,No,Wednesday,9,Monsoon,27.1,15.9,None,686.27,47,36,162,43,43,25711.42,11756.63,No
2026-01-18,Airport Kiosk,Transit,Buttermilk,Beverages,27.59,16.56,0.0,No,Yes,Sunday,1,Winter,22.5,36.6,None,26.49,178,108,398,115,115,3172.85,1268.45,No
2025-06-26,North Hub,Suburban,Shoes,Clothing,3105.99,1800.64,0.0,No,No,Thursday,6,Monsoon,33.8,67.9,None,3216.1,29,17,93,20,20,62119.8,26107.0,No
2024-04-26,Mall Outlet,Mall,Coffee 200g,Beverages,323.26,276.28,5.0,No,No,Friday,4,Summer,31.8,39.7,Low,329.33,92,86,330,82,82,26507.32,3852.36,No
2025-12-14,City Center,Urban,Jacket,Clothing,2746.08,1615.0,3.0,No,Yes,Sunday,12,Winter,24.6,10.4,None,3023.45,58,23,128,27,27,74144.16,30539.16,No
2025-03-20,City Center,Urban,Water Bottle,Home & Kitchen,432.35,213.0,10.0,No,No,Thursday,3,Summer,30.7,14.8,Low,452.47,92,59,266,63,63,27238.05,13819.05,No
2025-09-30,Suburban Branch,Suburban,Storage Box,Home & Kitchen,380.36,186.2,3.0,No,No,Tuesday,9,Monsoon,29.7,75.4,None,366.01,34,26,86,30,30,11410.8,5824.8,No
2026-04-05,Riverside Branch,Suburban,Wheat Flour 5kg,Groceries,234.73,231.9,20.0,No,Yes,Sunday,4,Summer,41.1,11.9,Medium,327.6,139,180,651,169,139,32627.47,393.37,Yes
2025-07-07,Suburban Branch,Suburban,Shampoo,Health & Personal Care,385.6,235.98,3.0,No,No,Monday,7,Monsoon,29.2,67.4,None,376.78,51,43,247,60,51,19665.6,7630.62,Yes
2026-02-10,West Point,Urban,Toothpaste,Health & Personal Care,90.47,71.79,27.0,No,No,Tuesday,2,Winter,18.5,16.7,High,116.55,169,136,427,132,132,11942.04,2465.76,No
2026-02-08,South Plaza,Mall,Instant Noodles,Groceries,18.35,12.29,0.0,No,Yes,Sunday,2,Winter,24.8,16.3,None,17.56,174,212,620,198,174,3192.9,1054.44,Yes
2025-03-02,Airport Kiosk,Transit,Shoes,Clothing,2723.12,1843.62,15.0,No,Yes,Sunday,3,Summer,44.2,14.7,Low,3346.68,43,23,72,24,24,65354.88,21108.0,No
2026-04-22,Downtown Store,Urban,LED Bulb,Home & Kitchen,177.36,96.37,8.0,No,No,Wednesday,4,Summer,36.3,13.1,None,193.4,97,69,292,72,72,12769.92,5831.28,No
2024-05-28,East Market,Market,Rice 5kg,Groceries,406.75,344.88,5.0,No,No,Tuesday,5,Summer,25.5,11.9,None,435.87,152,123,420,117,117,47589.75,7238.79,No
2024-05-03,Central Hyper,Hypermarket,Track Pants,Clothing,803.73,438.38,8.0,Yes,No,Friday,5,Summer,41.0,6.0,Low,813.29,59,48,202,46,46,36971.58,16806.1,No
2025-06-19,Grand Bazaar,Market,Shoes,Clothing,2866.66,1877.6,10.0,No,No,Thursday,6,Monsoon,35.1,145.4,None,3046.51,36,20,115,23,23,65933.18,22748.38,No
2024-04-22,North Hub,Suburban,Shoes,Clothing,2279.95,1855.1,32.0,No,No,Monday,4,Summer,38.5,19.8,High,3128.1,31,27,131,35,31,70678.45,13170.35,Yes
2026-06-09,East Market,Market,Jeans,Clothing,1216.25,767.92,15.0,No,No,Tuesday,6,Monsoon,30.2,92.6,Low,1440.21,61,34,89,34,34,41352.5,15243.22,No
2025-12-27,Railway Kiosk,Transit,Soap Pack,Health & Personal Care,165.66,97.56,0.0,No,Yes,Saturday,12,Winter,20.3,24.8,None,169.06,83,55,237,53,53,8779.98,3609.3,No
2025-01-12,South Plaza,Mall,Shampoo,Health & Personal Care,322.32,235.36,15.0,No,Yes,Sunday,1,Winter,23.3,40.4,Low,360.78,158,93,317,81,81,26107.92,7043.76,No
2025-12-14,East Market,Market,Hoodie,Clothing,1553.04,871.36,13.0,No,Yes,Sunday,12,Winter,28.0,0,Low,1828.93,52,32,100,27,27,41932.08,18405.36,No
2026-05-16,East Market,Market,Eggs 12 Pack,Groceries,91.8,66.13,0.0,No,Yes,Saturday,5,Summer,33.9,8.4,None,100.3,213,125,572,132,132,12117.6,3388.44,No
2024-04-15,Downtown Store,Urban,Tablet,Electronics,17525.89,13956.81,13.0,No,No,Monday,4,Summer,38.9,3.8,Low,20443.2,42,23,63,27,27,473199.03,96365.16,No
2024-06-05,East Market,Market,Bread,Groceries,41.92,30.57,5.0,No,No,Wednesday,6,Monsoon,27.2,24.0,Low,45.02,177,135,581,133,133,5575.36,1509.55,No
2024-02-28,South Plaza,Mall,Track Pants,Clothing,964.51,435.27,0.0,No,No,Wednesday,2,Winter,29.7,9.3,None,966.7,28,14,89,25,25,24112.75,13231.0,No
2025-05-31,East Market,Market,Cleaning Liquid,Home & Kitchen,149.93,85.08,0.0,No,Yes,Saturday,5,Summer,37.9,21.8,None,154.82,78,77,316,81,78,11694.54,5058.3,Yes
2024-04-18,Grand Bazaar,Market,LED Bulb,Home & Kitchen,170.66,95.68,5.0,No,No,Thursday,4,Summer,38.1,25.9,None,172.95,101,46,255,57,57,9727.62,4273.86,No
2025-05-24,Riverside Branch,Suburban,LED Bulb,Home & Kitchen,171.38,93.27,3.0,No,Yes,Saturday,5,Summer,39.6,37.0,None,181.47,93,64,164,64,64,10968.32,4999.04,No
2024-09-07,City Center,Urban,Mixer Grinder,Home & Kitchen,2918.43,2218.27,3.0,No,Yes,Saturday,9,Monsoon,27.7,56.6,None,3316.61,32,19,69,24,24,70042.32,16803.84,No
2025-06-22,North Hub,Suburban,Jeans,Clothing,1191.94,770.06,22.0,No,Yes,Sunday,6,Monsoon,32.6,75.3,High,1474.49,57,37,199,41,41,48869.54,17297.08,No
2025-02-11,North Hub,Suburban,Vitamins,Health & Personal Care,435.4,294.6,5.0,No,No,Tuesday,2,Winter,21.0,16.5,Low,452.17,45,32,89,30,30,13062.0,4224.0,No
2025-04-01,Central Hyper,Hypermarket,Bluetooth Speaker,Electronics,3232.17,1950.88,0.0,No,No,Tuesday,4,Summer,40.6,0,None,3262.28,79,45,260,49,49,158376.33,62783.21,No
2025-05-10,City Center,Urban,Bluetooth Speaker,Electronics,2902.81,1958.57,8.0,No,Yes,Saturday,5,Summer,39.3,31.1,None,3040.93,59,46,217,47,47,136432.07,44379.28,No
2024-12-05,West Point,Urban,Electric Kettle,Home & Kitchen,1501.77,949.18,0.0,No,No,Thursday,12,Winter,20.5,0.9,None,1566.76,44,19,80,33,33,49558.41,18235.47,No
2024-10-19,Central Hyper,Hypermarket,Storage Box,Home & Kitchen,324.23,191.57,13.0,No,Yes,Saturday,10,Post-Monsoon,25.6,4.5,Low,387.9,113,52,215,62,62,20102.26,8224.92,No
2024-05-27,Suburban Branch,Suburban,Cold Coffee,Beverages,69.49,53.54,22.0,No,No,Monday,5,Summer,38.7,21.2,High,96.4,253,205,773,218,218,15148.82,3477.1,No
2024-09-01,North Hub,Suburban,Hand Sanitizer,Health & Personal Care,86.98,47.65,15.0,No,Yes,Sunday,9,Monsoon,29.1,0,Medium,98.07,93,58,214,60,60,5218.8,2359.8,No
2026-03-18,Railway Kiosk,Transit,Track Pants,Clothing,892.19,428.71,5.0,No,No,Wednesday,3,Summer,42.6,34.7,None,1010.15,40,25,86,24,24,21412.56,11123.52,No
2025-02-17,Airport Kiosk,Transit,Moisturizer,Health & Personal Care,335.8,189.26,3.0,No,No,Monday,2,Winter,31.8,18.2,None,376.37,37,41,163,38,37,12424.6,5421.98,Yes
2026-04-10,East Market,Market,Protein Powder,Health & Personal Care,1926.98,1636.86,12.0,No,No,Friday,4,Summer,36.2,19.7,Medium,2414.87,48,33,76,29,29,55882.42,8413.48,No
2024-10-24,University Outlet,Campus,Eggs 12 Pack,Groceries,82.15,66.6,12.0,No,No,Thursday,10,Post-Monsoon,30.1,55.0,Medium,101.25,188,139,544,144,144,11829.6,2239.2,No
2026-05-07,Downtown Store,Urban,Keyboard,Electronics,1675.26,850.17,3.0,No,No,Thursday,5,Summer,37.2,83.2,None,1901.99,50,37,165,36,36,60309.36,29703.24,No
2025-12-19,West Point,Urban,Soap Pack,Health & Personal Care,126.18,96.86,22.0,Yes,No,Friday,12,Winter,21.7,69.5,High,153.88,211,213,618,194,194,24478.92,5688.08,No
2026-05-07,Central Hyper,Hypermarket,Moisturizer,Health & Personal Care,348.69,184.66,5.0,No,No,Thursday,5,Summer,37.2,66.6,None,361.19,52,52,168,46,46,16039.74,7545.38,No
2025-12-03,University Outlet,Campus,T-Shirt,Clothing,640.4,310.87,0.0,Yes,No,Wednesday,12,Winter,27.4,24.3,None,611.37,42,36,194,42,42,26896.8,13840.26,No
2025-07-06,Railway Kiosk,Transit,Formal Shirt,Clothing,858.73,613.37,27.0,No,Yes,Sunday,7,Monsoon,36.8,59.8,High,1203.92,31,45,178,39,31,26620.63,7606.16,Yes
2025-07-07,Grand Bazaar,Market,Headphones,Electronics,2712.54,1701.16,0.0,No,No,Monday,7,Monsoon,30.7,75.6,None,2725.55,23,33,121,32,23,62388.42,23261.74,Yes
2025-10-03,South Plaza,Mall,Hoodie,Clothing,1519.98,904.71,5.0,No,No,Friday,10,Post-Monsoon,31.1,111.2,None,1785.0,30,22,96,22,22,33439.56,13535.94,No
2025-02-02,University Outlet,Campus,Sugar 1kg,Groceries,49.88,44.69,0.0,No,Yes,Sunday,2,Winter,26.1,16.9,None,48.77,84,90,420,92,84,4189.92,435.96,Yes
2024-04-26,City Center,Urban,Milk 1L,Groceries,53.25,46.31,5.0,No,No,Friday,4,Summer,40.6,0,Low,58.21,155,161,850,200,155,8253.75,1075.7,Yes
2025-08-24,Mall Outlet,Mall,Jacket,Clothing,2371.24,1569.08,10.0,No,Yes,Sunday,8,Monsoon,30.3,104.7,None,2457.55,27,20,51,12,12,28454.88,9625.92,No
2025-01-22,Riverside Branch,Suburban,Shampoo,Health & Personal Care,398.1,241.66,3.0,No,No,Wednesday,1,Winter,23.9,18.4,None,429.3,59,58,190,63,59,23487.9,9229.96,Yes
2025-07-18,Grand Bazaar,Market,Moisturizer,Health & Personal Care,318.4,186.12,5.0,No,No,Friday,7,Monsoon,34.3,62.5,None,357.08,58,48,159,49,49,15601.6,6481.72,No
2026-01-17,Railway Kiosk,Transit,Wheat Flour 5kg,Groceries,272.64,235.5,5.0,No,Yes,Saturday,1,Winter,26.1,9.2,None,278.03,101,72,459,84,84,22901.76,3119.76,No
2025-09-17,Riverside Branch,Suburban,Laptop,Electronics,61775.44,51278.86,0.0,No,No,Wednesday,9,Monsoon,29.4,73.1,None,65870.19,33,12,17,7,7,432428.08,73476.06,No
2024-03-29,Downtown Store,Urban,Laptop,Electronics,67711.41,50053.14,0.0,No,No,Friday,3,Summer,35.2,23.2,None,69460.46,21,11,31,10,10,677114.1,176582.7,No
2025-02-03,Tech Park Store,Business,Water Bottle,Home & Kitchen,460.28,210.06,5.0,No,No,Monday,2,Winter,23.5,0,Low,471.63,41,38,99,32,32,14728.96,8007.04,No
2024-01-22,Mall Outlet,Mall,Wheat Flour 5kg,Groceries,244.01,234.82,20.0,No,No,Monday,1,Winter,25.3,32.8,Medium,306.34,126,173,617,153,126,30745.26,1157.94,Yes
2025-08-03,Central Hyper,Hypermarket,Tea 250g,Beverages,171.31,142.42,10.0,No,Yes,Sunday,8,Monsoon,28.9,110.5,None,206.43,113,66,363,78,78,13362.18,2253.42,No
2024-12-30,Railway Kiosk,Transit,Bread,Groceries,42.07,31.09,3.0,No,No,Monday,12,Winter,22.8,23.3,None,40.75,100,83,358,84,84,3533.88,922.32,No
2025-02-24,Downtown Store,Urban,Keyboard,Electronics,1704.1,819.29,0.0,No,No,Monday,2,Winter,25.5,15.6,None,1731.26,86,47,138,41,41,69868.1,36277.21,No
2024-11-04,Grand Bazaar,Market,Milk 1L,Groceries,52.69,45.86,10.0,No,No,Monday,11,Post-Monsoon,31.1,50.1,Low,64.36,202,152,852,177,177,9326.13,1208.91,No
2025-11-30,University Outlet,Campus,Energy Drink,Beverages,106.71,74.68,12.0,No,Yes,Sunday,11,Post-Monsoon,28.5,126.1,Medium,126.84,96,95,336,98,96,10244.16,3074.88,Yes
2025-11-24,Downtown Store,Urban,Cleaning Liquid,Home & Kitchen,125.91,84.71,8.0,No,No,Monday,11,Post-Monsoon,28.5,123.8,None,148.17,111,72,330,70,70,8813.7,2884.0,No
2025-01-19,Suburban Branch,Suburban,Cold Coffee,Beverages,83.9,52.71,8.0,No,Yes,Sunday,1,Winter,27.6,14.0,None,84.96,156,94,427,90,90,7551.0,2807.1,No
2024-03-10,Suburban Branch,Suburban,Soap Pack,Health & Personal Care,154.47,92.9,5.0,No,Yes,Sunday,3,Summer,40.1,33.7,None,174.06,120,86,401,87,87,13438.89,5356.59,No
2026-04-30,Riverside Branch,Suburban,Hoodie,Clothing,1594.66,873.43,12.0,No,No,Thursday,4,Summer,36.6,48.3,Medium,1981.43,18,23,94,24,18,28703.88,12982.14,Yes
